Journey ID,Route Code,Date of Journey,Departure Time,Arrival Time,Actual Arrival Time,Delay Duration,Journey Status,Reason for Delay
KGX-YRK:20240412:1745,KGX-YRK,2024-04-12,2024-04-12 17:45:00,2024-04-12 19:35:00,2024-04-12 19:35:00,0 days 00:00:00,On Time,
PAD-RDG:20240412:1815,PAD-RDG,2024-04-12,2024-04-12 18:15:00,2024-04-12 19:15:00,2024-04-12 19:15:00,0 days 00:00:00,On Time,
LIV-MAN:20240412:1830,LIV-MAN,2024-04-12,2024-04-12 18:30:00,2024-04-12 19:00:00,2024-04-12 19:00:00,0 days 00:00:00,On Time,
EUS-BHM:20240412:1830,EUS-BHM,2024-04-12,2024-04-12 18:30:00,2024-04-12 19:50:00,2024-04-12 19:50:00,0 days 00:00:00,On Time,
RDG-DID:20240412:1845,RDG-DID,2024-04-12,2024-04-12 18:45:00,2024-04-12 19:00:00,2024-04-12 19:00:00,0 days 00:00:00,On Time,
BHM-NUN:20240412:1845,BHM-NUN,2024-04-12,2024-04-12 18:45:00,2024-04-12 19:05:00,2024-04-12 19:05:00,0 days 00:00:00,On Time,
BHM-COV:20240412:1845,BHM-COV,2024-04-12,2024-04-12 18:45:00,2024-04-12 19:05:00,2024-04-12 19:05:00,0 days 00:00:00,On Time,
MAN-LIV:20240412:1845,MAN-LIV,2024-04-12,2024-04-12 18:45:00,2024-04-12 19:15:00,2024-04-12 19:15:00,0 days 00:00:00,On Time,
LIV-CRE:20240412:1845,LIV-CRE,2024-04-12,2024-04-12 18:45:00,2024-04-12 19:20:00,2024-04-12 19:20:00,0 days 00:00:00,On Time,
PAD-RDG:20240412:1845,PAD-RDG,2024-04-12,2024-04-12 18:45:00,2024-04-12 19:45:00,2024-04-12 19:45:00,0 days 00:00:00,On Time,
STP-LEI:20240412:1845,STP-LEI,2024-04-12,2024-04-12 18:45:00,2024-04-12 19:45:00,2024-04-12 19:45:00,0 days 00:00:00,On Time,
STP-BHM:20240412:1845,STP-BHM,2024-04-12,2024-04-12 18:45:00,2024-04-12 20:05:00,2024-04-12 20:05:00,0 days 00:00:00,On Time,
EUS-MAN:20240412:1845,EUS-MAN,2024-04-12,2024-04-12 18:45:00,2024-04-12 20:35:00,2024-04-12 20:35:00,0 days 00:00:00,On Time,
PAD-RDG:20240412:1900,PAD-RDG,2024-04-12,2024-04-12 19:00:00,2024-04-12 20:00:00,2024-04-12 20:00:00,0 days 00:00:00,On Time,
EUS-BHM:20240412:1900,EUS-BHM,2024-04-12,2024-04-12 19:00:00,2024-04-12 20:20:00,2024-04-12 20:20:00,0 days 00:00:00,On Time,
YRK-EDB:20240412:1900,YRK-EDB,2024-04-12,2024-04-12 19:00:00,2024-04-12 21:30:00,2024-04-12 21:30:00,0 days 00:00:00,On Time,
MAN-LIV:20240412:1915,MAN-LIV,2024-04-12,2024-04-12 19:15:00,2024-04-12 19:45:00,2024-04-12 19:45:00,0 days 00:00:00,On Time,
MAN-LIV:20240412:1930,MAN-LIV,2024-04-12,2024-04-12 19:30:00,2024-04-12 20:00:00,2024-04-12 20:00:00,0 days 00:00:00,On Time,
KGX-YRK:20240412:1930,KGX-YRK,2024-04-12,2024-04-12 19:30:00,2024-04-12 21:20:00,2024-04-12 21:20:00,0 days 00:00:00,On Time,
KGX-YRK:20240412:1945,KGX-YRK,2024-04-12,2024-04-12 19:45:00,2024-04-12 21:35:00,2024-04-12 21:35:00,0 days 00:00:00,On Time,
LIV-MAN:20240412:2000,LIV-MAN,2024-04-12,2024-04-12 20:00:00,2024-04-12 20:30:00,2024-04-12 20:30:00,0 days 00:00:00,On Time,
PAD-RDG:20240412:2000,PAD-RDG,2024-04-12,2024-04-12 20:00:00,2024-04-12 21:00:00,2024-04-12 21:00:00,0 days 00:00:00,On Time,
EUS-BHM:20240412:2000,EUS-BHM,2024-04-12,2024-04-12 20:00:00,2024-04-12 21:20:00,2024-04-12 21:20:00,0 days 00:00:00,On Time,
KGX-YRK:20240412:2000,KGX-YRK,2024-04-12,2024-04-12 20:00:00,2024-04-12 21:50:00,2024-04-12 21:50:00,0 days 00:00:00,On Time,
LIV-MAN:20240412:2015,LIV-MAN,2024-04-12,2024-04-12 20:15:00,2024-04-12 20:45:00,2024-04-12 20:45:00,0 days 00:00:00,On Time,
MAN-LIV:20240412:2015,MAN-LIV,2024-04-12,2024-04-12 20:15:00,2024-04-12 20:45:00,2024-04-12 20:45:00,0 days 00:00:00,On Time,
MAN-SHF:20240412:2015,MAN-SHF,2024-04-12,2024-04-12 20:15:00,2024-04-12 21:00:00,2024-04-12 21:00:00,0 days 00:00:00,On Time,
KGX-LIV:20240412:2015,KGX-LIV,2024-04-12,2024-04-12 20:15:00,2024-04-12 22:30:00,2024-04-12 22:30:00,0 days 00:00:00,On Time,
STP-BHM:20240412:2100,STP-BHM,2024-04-12,2024-04-12 21:00:00,2024-04-12 22:20:00,2024-04-12 22:20:00,0 days 00:00:00,On Time,
LIV-MAN:20240412:2130,LIV-MAN,2024-04-12,2024-04-12 21:30:00,2024-04-12 22:00:00,2024-04-12 22:00:00,0 days 00:00:00,On Time,
PAD-RDG:20240412:2200,PAD-RDG,2024-04-12,2024-04-12 22:00:00,2024-04-12 23:00:00,2024-04-12 23:00:00,0 days 00:00:00,On Time,
STP-BHM:20240412:2200,STP-BHM,2024-04-12,2024-04-12 22:00:00,2024-04-12 23:20:00,2024-04-12 23:20:00,0 days 00:00:00,On Time,
LIV-LDS:20240412:2200,LIV-LDS,2024-04-12,2024-04-12 22:00:00,2024-04-12 23:30:00,2024-04-12 23:30:00,0 days 00:00:00,On Time,
KGX-YRK:20240412:2215,KGX-YRK,2024-04-12,2024-04-12 22:15:00,2024-04-12 00:05:00,2024-04-12 00:05:00,0 days 00:00:00,On Time,
EUS-BHM:20240412:2215,EUS-BHM,2024-04-12,2024-04-12 22:15:00,2024-04-12 23:35:00,2024-04-12 23:35:00,0 days 00:00:00,On Time,
BHM-LIV:20240412:2215,BHM-LIV,2024-04-12,2024-04-12 22:15:00,2024-04-12 23:45:00,2024-04-12 23:45:00,0 days 00:00:00,On Time,
LIV-LDS:20240412:2230,LIV-LDS,2024-04-12,2024-04-12 22:30:00,2024-04-12 00:00:00,2024-04-12 00:00:00,0 days 00:00:00,On Time,
PAD-RDG:20240412:2315,PAD-RDG,2024-04-12,2024-04-12 23:15:00,2024-04-12 00:15:00,2024-04-12 00:15:00,0 days 00:00:00,On Time,
LIV-MAN:20240412:2315,LIV-MAN,2024-04-12,2024-04-12 23:15:00,2024-04-12 23:45:00,2024-04-12 23:45:00,0 days 00:00:00,On Time,
LIV-MAN:20240412:2330,LIV-MAN,2024-04-12,2024-04-12 23:30:00,2024-04-12 00:00:00,2024-04-12 00:00:00,0 days 00:00:00,On Time,
YRK-DUR:20240412:2345,YRK-DUR,2024-04-12,2024-04-12 23:45:00,2024-04-12 00:35:00,2024-04-12 00:35:00,0 days 00:00:00,On Time,
EUS-BHM:20240412:2345,EUS-BHM,2024-04-12,2024-04-12 23:45:00,2024-04-12 01:05:00,2024-04-12 01:05:00,0 days 00:00:00,On Time,
MAN-LIV:20240413:0000,MAN-LIV,2024-04-13,2024-04-13 00:00:00,2024-04-13 00:30:00,,,Cancelled,Weather Conditions
LIV-MAN:20240413:0000,LIV-MAN,2024-04-13,2024-04-13 00:00:00,2024-04-13 00:30:00,2024-04-13 00:30:00,0 days 00:00:00,On Time,
LIV-MAN:20240413:0015,LIV-MAN,2024-04-13,2024-04-13 00:15:00,2024-04-13 00:45:00,2024-04-13 00:45:00,0 days 00:00:00,On Time,
MAN-EUS:20240413:0015,MAN-EUS,2024-04-13,2024-04-13 00:15:00,2024-04-13 02:05:00,2024-04-13 02:05:00,0 days 00:00:00,On Time,
EUS-BHM:20240413:0030,EUS-BHM,2024-04-13,2024-04-13 00:30:00,2024-04-13 01:50:00,2024-04-13 01:50:00,0 days 00:00:00,On Time,
EUS-MAN:20240413:0030,EUS-MAN,2024-04-13,2024-04-13 00:30:00,2024-04-13 02:20:00,2024-04-13 02:20:00,0 days 00:00:00,On Time,
KGX-YRK:20240413:0030,KGX-YRK,2024-04-13,2024-04-13 00:30:00,2024-04-13 02:20:00,2024-04-13 02:20:00,0 days 00:00:00,On Time,
LIV-MAN:20240413:0045,LIV-MAN,2024-04-13,2024-04-13 00:45:00,2024-04-13 01:15:00,2024-04-13 01:15:00,0 days 00:00:00,On Time,
LIV-MAN:20240413:0100,LIV-MAN,2024-04-13,2024-04-13 01:00:00,2024-04-13 01:30:00,2024-04-13 01:30:00,0 days 00:00:00,On Time,
PAD-RDG:20240413:0100,PAD-RDG,2024-04-13,2024-04-13 01:00:00,2024-04-13 02:00:00,2024-04-13 02:00:00,0 days 00:00:00,On Time,
KGX-YRK:20240413:0100,KGX-YRK,2024-04-13,2024-04-13 01:00:00,2024-04-13 02:50:00,2024-04-13 02:50:00,0 days 00:00:00,On Time,
EUS-BHM:20240413:0115,EUS-BHM,2024-04-13,2024-04-13 01:15:00,2024-04-13 02:35:00,2024-04-13 02:35:00,0 days 00:00:00,On Time,
LIV-MAN:20240413:0130,LIV-MAN,2024-04-13,2024-04-13 01:30:00,2024-04-13 02:00:00,2024-04-13 02:00:00,0 days 00:00:00,On Time,
PAD-RDG:20240413:0130,PAD-RDG,2024-04-13,2024-04-13 01:30:00,2024-04-13 02:30:00,2024-04-13 02:30:00,0 days 00:00:00,On Time,
STP-BHM:20240413:0130,STP-BHM,2024-04-13,2024-04-13 01:30:00,2024-04-13 02:50:00,2024-04-13 02:50:00,0 days 00:00:00,On Time,
YRK-DUR:20240413:0145,YRK-DUR,2024-04-13,2024-04-13 01:45:00,2024-04-13 02:35:00,2024-04-13 02:35:00,0 days 00:00:00,On Time,
STP-BHM:20240413:0145,STP-BHM,2024-04-13,2024-04-13 01:45:00,2024-04-13 03:05:00,2024-04-13 03:05:00,0 days 00:00:00,On Time,
KGX-LIV:20240413:0145,KGX-LIV,2024-04-13,2024-04-13 01:45:00,2024-04-13 04:00:00,2024-04-13 04:00:00,0 days 00:00:00,On Time,
LIV-MAN:20240413:0200,LIV-MAN,2024-04-13,2024-04-13 02:00:00,2024-04-13 02:30:00,2024-04-13 02:30:00,0 days 00:00:00,On Time,
KGX-YRK:20240413:0200,KGX-YRK,2024-04-13,2024-04-13 02:00:00,2024-04-13 03:50:00,2024-04-13 03:50:00,0 days 00:00:00,On Time,
EUS-BHM:20240413:0215,EUS-BHM,2024-04-13,2024-04-13 02:15:00,2024-04-13 03:35:00,2024-04-13 03:35:00,0 days 00:00:00,On Time,
MAN-LIV:20240413:0230,MAN-LIV,2024-04-13,2024-04-13 02:30:00,2024-04-13 03:00:00,2024-04-13 03:00:00,0 days 00:00:00,On Time,
LIV-MAN:20240413:0245,LIV-MAN,2024-04-13,2024-04-13 02:45:00,2024-04-13 03:15:00,2024-04-13 03:15:00,0 days 00:00:00,On Time,
STP-BHM:20240413:0245,STP-BHM,2024-04-13,2024-04-13 02:45:00,2024-04-13 04:05:00,2024-04-13 04:05:00,0 days 00:00:00,On Time,
PAD-RDG:20240413:0315,PAD-RDG,2024-04-13,2024-04-13 03:15:00,2024-04-13 04:15:00,2024-04-13 04:15:00,0 days 00:00:00,On Time,
YRK-DUR:20240413:0330,YRK-DUR,2024-04-13,2024-04-13 03:30:00,2024-04-13 04:20:00,2024-04-13 05:06:00,0 days 00:46:00,Delayed,Weather Conditions
KGX-YRK:20240413:0330,KGX-YRK,2024-04-13,2024-04-13 03:30:00,2024-04-13 05:20:00,2024-04-13 05:20:00,0 days 00:00:00,On Time,
MAN-EUS:20240413:0330,MAN-EUS,2024-04-13,2024-04-13 03:30:00,2024-04-13 05:20:00,2024-04-13 05:36:00,0 days 00:16:00,Delayed,Weather Conditions
LIV-MAN:20240413:0345,LIV-MAN,2024-04-13,2024-04-13 03:45:00,2024-04-13 04:15:00,2024-04-13 04:15:00,0 days 00:00:00,On Time,
MAN-SHF:20240413:0345,MAN-SHF,2024-04-13,2024-04-13 03:45:00,2024-04-13 04:30:00,2024-04-13 04:30:00,0 days 00:00:00,On Time,
EUS-BHM:20240413:0345,EUS-BHM,2024-04-13,2024-04-13 03:45:00,2024-04-13 05:05:00,2024-04-13 05:05:00,0 days 00:00:00,On Time,
PAD-RDG:20240413:0415,PAD-RDG,2024-04-13,2024-04-13 04:15:00,2024-04-13 05:15:00,2024-04-13 05:15:00,0 days 00:00:00,On Time,
EUS-BHM:20240413:0415,EUS-BHM,2024-04-13,2024-04-13 04:15:00,2024-04-13 05:35:00,2024-04-13 05:35:00,0 days 00:00:00,On Time,
LIV-MAN:20240413:0430,LIV-MAN,2024-04-13,2024-04-13 04:30:00,2024-04-13 05:00:00,2024-04-13 05:00:00,0 days 00:00:00,On Time,
BHM-STP:20240413:0430,BHM-STP,2024-04-13,2024-04-13 04:30:00,2024-04-13 05:50:00,2024-04-13 05:50:00,0 days 00:00:00,On Time,
KGX-YRK:20240413:0430,KGX-YRK,2024-04-13,2024-04-13 04:30:00,2024-04-13 06:20:00,2024-04-13 06:20:00,0 days 00:00:00,On Time,
LIV-MAN:20240413:0500,LIV-MAN,2024-04-13,2024-04-13 05:00:00,2024-04-13 05:30:00,2024-04-13 05:30:00,0 days 00:00:00,On Time,
MAN-SHF:20240413:0500,MAN-SHF,2024-04-13,2024-04-13 05:00:00,2024-04-13 05:45:00,2024-04-13 05:45:00,0 days 00:00:00,On Time,
LIV-EUS:20240413:0500,LIV-EUS,2024-04-13,2024-04-13 05:00:00,2024-04-13 07:15:00,2024-04-13 07:15:00,0 days 00:00:00,On Time,
EUS-BHM:20240413:0515,EUS-BHM,2024-04-13,2024-04-13 05:15:00,2024-04-13 06:35:00,2024-04-13 06:35:00,0 days 00:00:00,On Time,
MAN-LIV:20240413:0530,MAN-LIV,2024-04-13,2024-04-13 05:30:00,2024-04-13 06:00:00,2024-04-13 06:00:00,0 days 00:00:00,On Time,
STP-BHM:20240413:0530,STP-BHM,2024-04-13,2024-04-13 05:30:00,2024-04-13 06:50:00,2024-04-13 06:50:00,0 days 00:00:00,On Time,
EUS-MAN:20240413:0530,EUS-MAN,2024-04-13,2024-04-13 05:30:00,2024-04-13 07:20:00,2024-04-13 07:20:00,0 days 00:00:00,On Time,
KGX-YRK:20240413:0530,KGX-YRK,2024-04-13,2024-04-13 05:30:00,2024-04-13 07:20:00,2024-04-13 07:20:00,0 days 00:00:00,On Time,
RDG-OXF:20240413:0615,RDG-OXF,2024-04-13,2024-04-13 06:15:00,2024-04-13 06:40:00,2024-04-13 06:40:00,0 days 00:00:00,On Time,
MAN-LIV:20240413:0615,MAN-LIV,2024-04-13,2024-04-13 06:15:00,2024-04-13 06:45:00,2024-04-13 06:45:00,0 days 00:00:00,On Time,
PAD-RDG:20240413:0615,PAD-RDG,2024-04-13,2024-04-13 06:15:00,2024-04-13 07:15:00,2024-04-13 07:15:00,0 days 00:00:00,On Time,
KGX-YRK:20240413:0615,KGX-YRK,2024-04-13,2024-04-13 06:15:00,2024-04-13 08:05:00,2024-04-13 08:05:00,0 days 00:00:00,On Time,
MAN-LIV:20240413:0630,MAN-LIV,2024-04-13,2024-04-13 06:30:00,2024-04-13 07:00:00,2024-04-13 07:00:00,0 days 00:00:00,On Time,
YRK-DON:20240413:0630,YRK-DON,2024-04-13,2024-04-13 06:30:00,2024-04-13 07:00:00,2024-04-13 07:00:00,0 days 00:00:00,On Time,
BHM-STP:20240413:0630,BHM-STP,2024-04-13,2024-04-13 06:30:00,2024-04-13 07:50:00,2024-04-13 07:50:00,0 days 00:00:00,On Time,
EUS-BHM:20240413:0630,EUS-BHM,2024-04-13,2024-04-13 06:30:00,2024-04-13 07:50:00,2024-04-13 07:50:00,0 days 00:00:00,On Time,
STP-BHM:20240413:0630,STP-BHM,2024-04-13,2024-04-13 06:30:00,2024-04-13 07:50:00,2024-04-13 07:50:00,0 days 00:00:00,On Time,
STP-WVH:20240413:0630,STP-WVH,2024-04-13,2024-04-13 06:30:00,2024-04-13 08:00:00,2024-04-13 08:00:00,0 days 00:00:00,On Time,
LIV-MAN:20240413:0645,LIV-MAN,2024-04-13,2024-04-13 06:45:00,2024-04-13 07:15:00,2024-04-13 07:15:00,0 days 00:00:00,On Time,
STP-BHM:20240413:0645,STP-BHM,2024-04-13,2024-04-13 06:45:00,2024-04-13 08:05:00,2024-04-13 08:05:00,0 days 00:00:00,On Time,
KGX-YRK:20240413:0645,KGX-YRK,2024-04-13,2024-04-13 06:45:00,2024-04-13 08:35:00,2024-04-13 08:35:00,0 days 00:00:00,On Time,
MAN-LIV:20240413:0715,MAN-LIV,2024-04-13,2024-04-13 07:15:00,2024-04-13 07:45:00,2024-04-13 07:45:00,0 days 00:00:00,On Time,
LIV-MAN:20240413:0730,LIV-MAN,2024-04-13,2024-04-13 07:30:00,2024-04-13 08:00:00,2024-04-13 08:00:00,0 days 00:00:00,On Time,
YRK-DON:20240413:0730,YRK-DON,2024-04-13,2024-04-13 07:30:00,2024-04-13 08:00:00,2024-04-13 08:00:00,0 days 00:00:00,On Time,
RDG-SWI:20240413:0730,RDG-SWI,2024-04-13,2024-04-13 07:30:00,2024-04-13 08:15:00,2024-04-13 08:15:00,0 days 00:00:00,On Time,
STP-BHM:20240413:0730,STP-BHM,2024-04-13,2024-04-13 07:30:00,2024-04-13 08:50:00,2024-04-13 08:50:00,0 days 00:00:00,On Time,
EUS-BHM:20240413:0730,EUS-BHM,2024-04-13,2024-04-13 07:30:00,2024-04-13 08:50:00,2024-04-13 08:50:00,0 days 00:00:00,On Time,
KGX-YRK:20240413:0730,KGX-YRK,2024-04-13,2024-04-13 07:30:00,2024-04-13 09:20:00,2024-04-13 09:20:00,0 days 00:00:00,On Time,
PAD-RDG:20240413:0745,PAD-RDG,2024-04-13,2024-04-13 07:45:00,2024-04-13 08:45:00,2024-04-13 08:45:00,0 days 00:00:00,On Time,
PAD-OXF:20240413:0745,PAD-OXF,2024-04-13,2024-04-13 07:45:00,2024-04-13 09:15:00,2024-04-13 09:15:00,0 days 00:00:00,On Time,
KGX-YRK:20240413:0745,KGX-YRK,2024-04-13,2024-04-13 07:45:00,2024-04-13 09:35:00,2024-04-13 09:35:00,0 days 00:00:00,On Time,
MAN-EUS:20240413:0800,MAN-EUS,2024-04-13,2024-04-13 08:00:00,2024-04-13 09:50:00,2024-04-13 10:43:00,0 days 00:53:00,Delayed,Weather Conditions
KGX-YRK:20240413:0800,KGX-YRK,2024-04-13,2024-04-13 08:00:00,2024-04-13 09:50:00,,,Cancelled,Traffic
EUS-MAN:20240413:0800,EUS-MAN,2024-04-13,2024-04-13 08:00:00,2024-04-13 09:50:00,2024-04-13 09:50:00,0 days 00:00:00,On Time,
LIV-EUS:20240413:0800,LIV-EUS,2024-04-13,2024-04-13 08:00:00,2024-04-13 10:15:00,2024-04-13 10:54:00,0 days 00:39:00,Delayed,Weather Conditions
EUS-BHM:20240413:0830,EUS-BHM,2024-04-13,2024-04-13 08:30:00,2024-04-13 09:50:00,2024-04-13 09:50:00,0 days 00:00:00,On Time,
LIV-MAN:20240413:0845,LIV-MAN,2024-04-13,2024-04-13 08:45:00,2024-04-13 09:15:00,2024-04-13 09:15:00,0 days 00:00:00,On Time,
PAD-RDG:20240413:0845,PAD-RDG,2024-04-13,2024-04-13 08:45:00,2024-04-13 09:45:00,2024-04-13 09:45:00,0 days 00:00:00,On Time,
EUS-BHM:20240413:0845,EUS-BHM,2024-04-13,2024-04-13 08:45:00,2024-04-13 10:05:00,,,Cancelled,Traffic
KGX-YRK:20240413:0845,KGX-YRK,2024-04-13,2024-04-13 08:45:00,2024-04-13 10:35:00,2024-04-13 10:35:00,0 days 00:00:00,On Time,
LIV-PAD:20240413:0845,LIV-PAD,2024-04-13,2024-04-13 08:45:00,2024-04-13 11:15:00,2024-04-13 11:15:00,0 days 00:00:00,On Time,
LIV-MAN:20240413:0900,LIV-MAN,2024-04-13,2024-04-13 09:00:00,2024-04-13 09:30:00,2024-04-13 09:30:00,0 days 00:00:00,On Time,
MAN-LDS:20240413:0900,MAN-LDS,2024-04-13,2024-04-13 09:00:00,2024-04-13 09:45:00,2024-04-13 12:25:00,0 days 02:40:00,Delayed,Signal Failure
PAD-RDG:20240413:0900,PAD-RDG,2024-04-13,2024-04-13 09:00:00,2024-04-13 10:00:00,2024-04-13 10:00:00,0 days 00:00:00,On Time,
EUS-BHM:20240413:0900,EUS-BHM,2024-04-13,2024-04-13 09:00:00,2024-04-13 10:20:00,2024-04-13 10:20:00,0 days 00:00:00,On Time,
MAN-LIV:20240413:0915,MAN-LIV,2024-04-13,2024-04-13 09:15:00,2024-04-13 09:45:00,2024-04-13 09:45:00,0 days 00:00:00,On Time,
LIV-MAN:20240413:0915,LIV-MAN,2024-04-13,2024-04-13 09:15:00,2024-04-13 09:45:00,2024-04-13 09:45:00,0 days 00:00:00,On Time,
MAN-LIV:20240413:0930,MAN-LIV,2024-04-13,2024-04-13 09:30:00,2024-04-13 10:00:00,2024-04-13 10:00:00,0 days 00:00:00,On Time,
EUS-BHM:20240413:0930,EUS-BHM,2024-04-13,2024-04-13 09:30:00,2024-04-13 10:50:00,2024-04-13 10:50:00,0 days 00:00:00,On Time,
KGX-YRK:20240413:0930,KGX-YRK,2024-04-13,2024-04-13 09:30:00,2024-04-13 11:20:00,2024-04-13 11:20:00,0 days 00:00:00,On Time,
KGX-YRK:20240413:0945,KGX-YRK,2024-04-13,2024-04-13 09:45:00,2024-04-13 11:35:00,2024-04-13 11:35:00,0 days 00:00:00,On Time,
MAN-LIV:20240413:1015,MAN-LIV,2024-04-13,2024-04-13 10:15:00,2024-04-13 10:45:00,2024-04-13 10:45:00,0 days 00:00:00,On Time,
MAN-SHF:20240413:1030,MAN-SHF,2024-04-13,2024-04-13 10:30:00,2024-04-13 11:15:00,2024-04-13 11:15:00,0 days 00:00:00,On Time,
MAN-LIV:20240413:1100,MAN-LIV,2024-04-13,2024-04-13 11:00:00,2024-04-13 11:30:00,2024-04-13 11:30:00,0 days 00:00:00,On Time,
MAN-SHF:20240413:1100,MAN-SHF,2024-04-13,2024-04-13 11:00:00,2024-04-13 11:45:00,2024-04-13 11:45:00,0 days 00:00:00,On Time,
KGX-YRK:20240413:1100,KGX-YRK,2024-04-13,2024-04-13 11:00:00,2024-04-13 12:50:00,2024-04-13 12:50:00,0 days 00:00:00,On Time,
YRK-EDB:20240413:1100,YRK-EDB,2024-04-13,2024-04-13 11:00:00,2024-04-13 13:30:00,2024-04-13 13:30:00,0 days 00:00:00,On Time,
LIV-MAN:20240413:1115,LIV-MAN,2024-04-13,2024-04-13 11:15:00,2024-04-13 11:45:00,2024-04-13 11:45:00,0 days 00:00:00,On Time,
RDG-PAD:20240413:1145,RDG-PAD,2024-04-13,2024-04-13 11:45:00,2024-04-13 12:10:00,2024-04-13 12:10:00,0 days 00:00:00,On Time,
MAN-LIV:20240413:1145,MAN-LIV,2024-04-13,2024-04-13 11:45:00,2024-04-13 12:15:00,2024-04-13 12:15:00,0 days 00:00:00,On Time,
EUS-BHM:20240413:1145,EUS-BHM,2024-04-13,2024-04-13 11:45:00,2024-04-13 13:05:00,2024-04-13 13:05:00,0 days 00:00:00,On Time,
STP-BHM:20240413:1145,STP-BHM,2024-04-13,2024-04-13 11:45:00,2024-04-13 13:05:00,2024-04-13 13:05:00,0 days 00:00:00,On Time,
KGX-YRK:20240413:1145,KGX-YRK,2024-04-13,2024-04-13 11:45:00,2024-04-13 13:35:00,2024-04-13 13:35:00,0 days 00:00:00,On Time,
LIV-MAN:20240413:1200,LIV-MAN,2024-04-13,2024-04-13 12:00:00,2024-04-13 12:30:00,2024-04-13 12:30:00,0 days 00:00:00,On Time,
MAN-LIV:20240413:1200,MAN-LIV,2024-04-13,2024-04-13 12:00:00,2024-04-13 12:30:00,2024-04-13 12:30:00,0 days 00:00:00,On Time,
BHM-STP:20240413:1200,BHM-STP,2024-04-13,2024-04-13 12:00:00,2024-04-13 13:20:00,2024-04-13 13:20:00,0 days 00:00:00,On Time,
LIV-MAN:20240413:1215,LIV-MAN,2024-04-13,2024-04-13 12:15:00,2024-04-13 12:45:00,2024-04-13 12:45:00,0 days 00:00:00,On Time,
LIV-MAN:20240413:1230,LIV-MAN,2024-04-13,2024-04-13 12:30:00,2024-04-13 13:00:00,2024-04-13 13:00:00,0 days 00:00:00,On Time,
YRK-EDB:20240413:1245,YRK-EDB,2024-04-13,2024-04-13 12:45:00,2024-04-13 15:15:00,2024-04-13 15:15:00,0 days 00:00:00,On Time,
LIV-MAN:20240413:1300,LIV-MAN,2024-04-13,2024-04-13 13:00:00,2024-04-13 13:30:00,2024-04-13 13:30:00,0 days 00:00:00,On Time,
MAN-LIV:20240413:1315,MAN-LIV,2024-04-13,2024-04-13 13:15:00,2024-04-13 13:45:00,2024-04-13 13:45:00,0 days 00:00:00,On Time,
STP-BHM:20240413:1315,STP-BHM,2024-04-13,2024-04-13 13:15:00,2024-04-13 14:35:00,2024-04-13 14:35:00,0 days 00:00:00,On Time,
EUS-BHM:20240413:1315,EUS-BHM,2024-04-13,2024-04-13 13:15:00,2024-04-13 14:35:00,2024-04-13 14:35:00,0 days 00:00:00,On Time,
RDG-PAD:20240413:1330,RDG-PAD,2024-04-13,2024-04-13 13:30:00,2024-04-13 13:55:00,2024-04-13 13:55:00,0 days 00:00:00,On Time,
MAN-LIV:20240413:1330,MAN-LIV,2024-04-13,2024-04-13 13:30:00,2024-04-13 14:00:00,2024-04-13 14:00:00,0 days 00:00:00,On Time,
PAD-RDG:20240413:1330,PAD-RDG,2024-04-13,2024-04-13 13:30:00,2024-04-13 14:30:00,2024-04-13 14:30:00,0 days 00:00:00,On Time,
KGX-YRK:20240413:1330,KGX-YRK,2024-04-13,2024-04-13 13:30:00,2024-04-13 15:20:00,2024-04-13 15:20:00,0 days 00:00:00,On Time,
PAD-RDG:20240413:1345,PAD-RDG,2024-04-13,2024-04-13 13:45:00,2024-04-13 14:45:00,2024-04-13 14:45:00,0 days 00:00:00,On Time,
MAN-PAD:20240413:1345,MAN-PAD,2024-04-13,2024-04-13 13:45:00,2024-04-13 16:00:00,2024-04-13 16:00:00,0 days 00:00:00,On Time,
PAD-RDG:20240413:1400,PAD-RDG,2024-04-13,2024-04-13 14:00:00,2024-04-13 15:00:00,2024-04-13 15:00:00,0 days 00:00:00,On Time,
STP-BHM:20240413:1430,STP-BHM,2024-04-13,2024-04-13 14:30:00,2024-04-13 15:50:00,2024-04-13 15:50:00,0 days 00:00:00,On Time,
EUS-MAN:20240413:1445,EUS-MAN,2024-04-13,2024-04-13 14:45:00,2024-04-13 16:35:00,2024-04-13 16:35:00,0 days 00:00:00,On Time,
PAD-RDG:20240413:1500,PAD-RDG,2024-04-13,2024-04-13 15:00:00,2024-04-13 16:00:00,2024-04-13 16:00:00,0 days 00:00:00,On Time,
RDG-PAD:20240413:1530,RDG-PAD,2024-04-13,2024-04-13 15:30:00,2024-04-13 15:55:00,2024-04-13 15:55:00,0 days 00:00:00,On Time,
PAD-RDG:20240413:1530,PAD-RDG,2024-04-13,2024-04-13 15:30:00,2024-04-13 16:30:00,2024-04-13 16:30:00,0 days 00:00:00,On Time,
BHM-EUS:20240413:1530,BHM-EUS,2024-04-13,2024-04-13 15:30:00,2024-04-13 16:50:00,2024-04-13 16:58:00,0 days 00:08:00,Delayed,Staff Shortage
EUS-BHM:20240413:1530,EUS-BHM,2024-04-13,2024-04-13 15:30:00,2024-04-13 16:50:00,2024-04-13 16:50:00,0 days 00:00:00,On Time,
PAD-RDG:20240413:1545,PAD-RDG,2024-04-13,2024-04-13 15:45:00,2024-04-13 16:45:00,2024-04-13 16:45:00,0 days 00:00:00,On Time,
